,t,a,a_kal,v_kal
393,4.081312042,0.01120909413,0.012926517773088956,-0.038699935459826966
394,4.091322042,0.211321882,0.018234529432711827,-0.038543974418561944
395,4.101301042,-0.2764294589,0.023911415748404094,-0.03833368722508076
396,4.111311042,-0.1463990954,0.031036148158139668,-0.038058674667728526
397,4.121290042,0.2395639336,0.03876298604705199,-0.037710411887611706
398,4.131300042,0.01745043039,0.045152622764187994,-0.03729041426551144
399,4.141279042,0.3164934111,0.049688193117071025,-0.03681720601467192
400,4.151289042,0.1278516909,0.051266848025537805,-0.03631192603375315
401,4.161298042,0.01430928787,0.05025790691455741,-0.03580384539765543
402,4.171278042,0.4554559994,0.04706203727541596,-0.03531821887614748
403,4.181287042,-0.04266713262,0.04130037789221231,-0.03487600916944108
404,4.191267042,-0.321161828,0.03529803024386161,-0.03449378311284208
405,4.201276042,0.121747216,0.030767579907704908,-0.034163157766838564
406,4.211256042,0.1150954235,0.027069869197186184,-0.03387454889580517
407,4.221265042,-0.485281477,0.024620417913597564,-0.033615864853959246
408,4.231275042,0.1239282274,0.024921906686086393,-0.03336790551933782
409,4.241254042,0.2355632687,0.026095578158988386,-0.03311335377870333
410,4.251264042,-0.1531584402,0.0272100739623067,-0.03284655898983624
411,4.261243042,0.1221577088,0.0288611032935445,-0.03256679185091816
412,4.271253042,0.2586854982,0.030164843739289453,-0.032271366986018846
413,4.281263042,-0.1877564152,0.03076329169265709,-0.03196642166818194
414,4.291242042,0.004856679048,0.03189815546186409,-0.031653772377604444
415,4.301252042,0.07957592726,0.03325302411015495,-0.03132769072384651
416,4.311231042,-0.2690362394,0.034520123403154634,-0.03098953660432884
417,4.321241042,0.2463911792,0.03595891646157619,-0.030636789009805883
418,4.331220042,0.2688900773,0.03561618390741015,-0.03027966504651481
419,4.341230042,0.03407059271,0.032844304337467,-0.02993702030284919
420,4.351240042,0.3205899704,0.028215002470294556,-0.02963141847227636
421,4.361219042,-0.04784425735,0.0217684923230809,-0.029382025825004803
422,4.371229042,-0.3534969306,0.015409835446331364,-0.029195948294518888
423,4.381208042,0.2588971674,0.010553585817504228,-0.029066403804122988
424,4.391218042,0.0277485466,0.00610471611035201,-0.028983029002974066
425,4.401197042,-0.6818251061,0.003137250761052727,-0.028936916209269196
426,4.411207042,0.2239448512,0.0033378209121115157,-0.02890450847554501
427,4.421217042,0.4528995967,0.0037001352928752946,-0.028869283504739048
428,4.431196042,-0.2141484443,0.0028962950375440184,-0.028836370615605424
429,4.441206042,-0.05378382247,0.0026935861779787303,-0.02880839326012173
430,4.451185042,-0.004653195944,0.0031033307061475853,-0.028779469543328384
431,4.461195042,0.009403510485,0.003764375626198087,-0.028745096673134993
432,4.471174042,0.2423928348,0.004275737316793715,-0.028704980529605933
433,4.481184042,-0.1880207094,0.00420101482437389,-0.028662554385139392
434,4.491193042,-0.2983436537,0.004867507833709413,-0.028617170963497012
435,4.501173042,0.3786855662,0.006307666624004506,-0.02856140684295302
436,4.511182042,0.08999566555,0.006365819916461186,-0.02849798237956126
437,4.521162042,-0.1721022677,0.0054873642862060795,-0.028438834990389947
438,4.531171042,0.3876049089,0.00443215121367807,-0.028389192775070776
439,4.541151042,-0.1479813337,0.0023488634094590904,-0.028355355512101322
440,4.551160042,-0.2611541927,0.0010802116510728703,-0.02833819470596089
441,4.561170042,0.3036611299,0.0013928768467847323,-0.028325816898029113
442,4.571149042,-0.2342780507,0.002328219563226328,-0.028307250487491362
443,4.581159042,-0.6704277134,0.00557236872703465,-0.028267708043098604
444,4.591138042,0.5215716362,0.011600069916719333,-0.028182026160485596
445,4.601148042,0.4228191805,0.016193922459677167,-0.028042917228641728
446,4.611127042,-0.2017675316,0.018730159266366304,-0.027868663522869642
447,4.621137042,0.005481198225,0.021130172853411993,-0.027669162560610146
448,4.631147042,-0.007747542467,0.023411201437863363,-0.027446232982282305
449,4.641126042,0.05734015385,0.02546497344229089,-0.027202365307717788
450,4.651136042,0.2574213302,0.026953767307229495,-0.02694000951026643
451,4.661115042,-0.2646028805,0.02775572823092409,-0.026667036482278826
452,4.671125042,-0.4907626569,0.02962355467365399,-0.026379853171341405
453,4.681104042,0.5958195806,0.03251321496808883,-0.026069821759213917
454,4.691114042,0.3298753488,0.03269479022182012,-0.02574345569323844
455,4.701124042,-0.3478321481,0.03035040595689248,-0.025427914486363976
456,4.711146542,0.4044507372,0.027374739371340426,-0.025138639351837876
457,4.721156542,0.1690418351,0.022417851686752793,-0.024889427433592112
458,4.731135542,-0.31500471,0.016618697471037495,-0.024694654571569327
459,4.741145542,0.05589819392,0.012070707299678268,-0.02455106410069189
460,4.751124542,0.08726969361,0.008540157483417021,-0.024448226190856633
461,4.761134542,-0.5374152517,0.006457489243049226,-0.024373162968990673
462,4.771144542,0.08108452717,0.007306036727177838,-0.024304276521509686
463,4.781123542,0.4666534173,0.008943303907317434,-0.024223200436413874
464,4.791133542,-0.3717753267,0.00992341824105321,-0.024128772492061277
465,4.801112542,-0.07139565429,0.012159904687439708,-0.024018587752309556
466,4.811122542,0.4033327496,0.014678597984695823,-0.023884261046435526
467,4.821131542,0.08087987462,0.015750407702350422,-0.0237319790874747
468,4.831111542,-0.06830015659,0.01622568862021353,-0.0235724183668251
469,4.841120542,-0.1036301847,0.017215238618406854,-0.023405063246459436
470,4.851100542,-0.2579452225,0.019334063218856102,-0.023222682230291485
471,4.861109542,-0.03249765515,0.022707515082754103,-0.023012285151681074
472,4.871089542,0.5703806841,0.02573317007914505,-0.022770566132723206
473,4.881098542,-0.0967375052,0.02634249993142898,-0.022509953442155284
474,4.891108542,-0.2435879692,0.02619816518944123,-0.022246987413225346
475,4.901087542,0.5186772645,0.02574726557642442,-0.02198780568641905
476,4.911097542,0.1135646407,0.02316309859323924,-0.021743009313749874
477,4.921076542,-0.420608933,0.020009831744818303,-0.021527597977828147
478,4.931086542,0.0283952852,0.01845420676784491,-0.021335085465072262
479,4.941065542,0.216253442,0.017604505399608585,-0.021155170520712762
480,4.951075542,-0.207028838,0.016904073249546913,-0.020982455084573734
481,4.961085542,-0.08618326267,0.017478600797098873,-0.020810369800970268
482,4.971064542,0.06153496463,0.019042161511331295,-0.020628149457432365
483,4.981074542,-0.1733710953,0.020823903340572453,-0.02042861980284858
484,4.991053542,0.334919157,0.022522297417668858,-0.02021234393416533
485,5.001063542,0.312341888,0.022252154191576494,-0.01998824780386107
486,5.011042542,-0.2869976982,0.02007932399836785,-0.019777034893432334
487,5.021052542,0.02657325625,0.01789891090161939,-0.019586953827757908
488,5.031062542,0.1919816315,0.015209902668604818,-0.01942124421583893
489,5.041041542,-0.03648426851,0.011562999367897639,-0.019287660821127796
490,5.051051542,-0.1640097213,0.007793849063715317,-0.01919077979472758
491,5.061030542,0.1662784227,0.00441669928714912,-0.01912985526373094
492,5.071040542,-0.1097393922,0.0007721074230633817,-0.019103885286146326
493,5.081019542,-0.2412689817,-0.0024694071506318705,-0.01911235396313703
494,5.091029542,0.4753189909,-0.005384154943623948,-0.019151661041418782
495,5.101039542,0.08691537062,-0.009945133360200989,-0.01922838412937942
496,5.111018542,-0.3882340693,-0.014819836217436074,-0.019351948945087048
497,5.121028542,-0.05433698734,-0.018083156928726443,-0.019516628425783597
498,5.131007542,0.1876512019,-0.02045044094326367,-0.019708891812365882
499,5.141017542,0.002225450277,-0.022759532578180506,-0.019925157729840718
500,5.150996542,-0.3327486706,-0.02425676099453703,-0.02015974552662178
501,5.161006542,-0.06495083492,-0.02386928141330302,-0.020400616368873026
502,5.171015542,0.1559475986,-0.02258719340624537,-0.020633107797107458
503,5.180995542,0.114344641,-0.021623453217871583,-0.020853718923761793
504,5.191004542,0.04440143505,-0.02104838241749779,-0.021067270125199003
505,5.200984542,-0.2918906665,-0.02015337186655975,-0.02127286687907644
506,5.210993542,-0.128115985,-0.017741479129551783,-0.021462511660886485
507,5.220973542,0.2177982763,-0.014440969811903702,-0.021623102081104358
508,5.230982542,0.06267400224,-0.011573765803628358,-0.02175329282549228
509,5.240992542,-0.1693575664,-0.00876308923845346,-0.021855078784977902
510,5.250971542,-0.2961053213,-0.005036022267994298,-0.021923929451839325
511,5.260981542,0.0629452765,-0.0003403514850175056,-0.021950838202473146
512,5.270960542,0.3369586658,0.0034638601331429485,-0.021935253456073323
513,5.280970542,0.04779280186,0.004892419483919818,-0.021893430276589923
514,5.290980542,-0.01996825973,0.004518012853303178,-0.021846331062742124
515,5.300959542,0.2926087046,0.0027230599158212104,-0.021810201730160576
516,5.310969542,-0.02013081232,-0.000765931059740084,-0.02180040630023589
517,5.320948542,-0.004172554817,-0.0044509456959640455,-0.021826435906808477
518,5.330958542,-0.1843509968,-0.007166207349766157,-0.02188457975780236
519,5.340937542,-0.07448417187,-0.0076209428644640875,-0.021958360243796257
520,5.350947542,-0.09068212867,-0.005491425067159385,-0.022023987645294035
521,5.360957542,-0.2696338248,-0.0004906622893728936,-0.02205392799251348
522,5.370936542,0.2322794724,0.007470067445005369,-0.022019104250489453
523,5.380946542,0.1186610556,0.01669857243697987,-0.021898140207880112
524,5.390925542,-0.03676378369,0.0271044935913361,-0.021679584809931842
525,5.400935542,0.31149755,0.03907811435957004,-0.02134834085713755
526,5.410914542,-0.0467473197,0.05221090489684152,-0.020892854295557664
527,5.420924542,-0.03558964452,0.06789224642796085,-0.020291738023177065
528,5.430934542,0.2239378528,0.08671742531168719,-0.019517916616120103
529,5.440913542,-0.1613492382,0.10865948822694783,-0.01854308350601913
530,5.450923542,-0.150288645,0.1350888122968111,-0.01732312326189768
531,5.460902542,0.07894444624,0.16596719514588093,-0.01582100431276231
532,5.470912542,0.26895087,0.19977550031437794,-0.013990462121983821
533,5.480891542,0.5365475249,0.23471033540270025,-0.011822595044673371
534,5.490901542,-0.03657550335,0.26949333984737295,-0.009299055650046904
535,5.500910542,0.2068300509,0.3050225741517596,-0.006423890758438201
536,5.510890542,0.7365550447,0.3398948577944926,-0.0032057527730262273
537,5.520899542,0.4233068383,0.3718379698588393,0.00035611416296492783
538,5.530879542,0.3303863955,0.40119160565048867,0.004213531744756341
539,5.540888542,0.4422494781,0.42836149065862517,0.008365030215235367
540,5.550868542,0.3349133098,0.4531408081765921,0.01276372668642295
541,5.560877542,0.3935608828,0.4755155693393432,0.01741118752770152
542,5.570887542,0.8233440971,0.4946613462776451,0.022266922990364688
543,5.580867542,0.6124701118,0.5089857319059145,0.027275121910500476
544,5.590876542,0.4541076314,0.5189579328372532,0.03241946598070774
545,5.600856542,0.6452718222,0.5254204632505204,0.03763091417718555
546,5.610865542,0.4049103649,0.5285166289427532,0.04290534235506687
547,5.620845542,0.3902490564,0.5292855812882963,0.04818377538411962
548,5.630854542,0.5632166755,0.5280075749625577,0.0534749989845771
549,5.640864542,0.5987128194,0.5241068946979248,0.058740831905227976
550,5.650843542,0.5849706566,0.5172994951004424,0.06393692908712667
551,5.660853542,0.5364878833,0.5077250924460208,0.06906717714779687
552,5.670832542,0.472202425,0.4958720750791917,0.07407462521516411
553,5.680842542,0.3370264935,0.48241733370322404,0.07897096370611982
554,5.690852542,0.2899014437,0.4680586134301452,0.08372809582152248
555,5.700831542,0.4984494066,0.45279803871139723,0.08832271008738289
556,5.710872708,0.2511320651,0.43573785561003087,0.09278367829330272
557,5.720851708,0.4937576008,0.4166586087014737,0.09703671045198477
558,5.730861708,0.5252074349,0.3940968342332358,0.10109454144387311
559,5.740840708,0.5494862437,0.3670080838686784,0.10489207443274277
560,5.750850708,0.5142906833,0.3348604762024953,0.10840492657589879
561,5.760860708,0.3378474426,0.29784058174122263,0.11157159537090719
562,5.770839708,0.460543077,0.25681207085542285,0.11433903478103802
563,5.780849708,0.2926870573,0.21233792625571546,0.11668713051657933
564,5.790828708,0.05725592653,0.1660293498567066,0.11857499404074234
565,5.800838708,0.1355244346,0.11983862422821427,0.12000576325103729
566,5.810817708,0.01050978541,0.07488595910193419,0.1209773415595631
567,5.820827708,-0.04094687263,0.03255824147605988,0.12151509978345598
568,5.830836708,-0.1249549985,-0.0059756333598400425,0.12164813244577359
569,5.840816708,-0.1465347326,-0.03972428918147578,0.12142008983229241
570,5.850825708,-0.1658363914,-0.06813574786828286,0.12088030427687689
571,5.860805708,-0.1603704143,-0.09097867046038549,0.12008632332941686
572,5.870814708,-0.2350253248,-0.10828558803223153,0.11908910534779055
573,5.880794708,-0.1755427694,-0.12015847919951467,0.11794916945230417
574,5.890804708,-0.22644629,-0.1272235848148161,0.11671102222191242
575,5.900813708,-0.136243633,-0.1301533607203805,0.11542297929798151
576,5.910793708,-0.1104001093,-0.1301010756195266,0.11412430966064542
577,5.920802708,-0.09717020829,-0.128150008995624,0.11283189210768887
578,5.930782708,-0.08136049747,-0.1252718827861037,0.1115673168676981
579,5.940791708,0.009541486502,-0.12237113973113055,0.11032798736151057
580,5.950771708,-0.076938833,-0.12029707009580956,0.10911707299447408
581,5.960780708,-0.0528822275,-0.11924768710333991,0.10791827125707103
582,5.970790708,-0.06229506612,-0.119433321583898,0.10672367280859137
583,5.980769708,-0.06027308981,-0.12087577623122656,0.10552465056504276
584,5.990779708,-0.08519511064,-0.12345144083614393,0.10430179284362065
585,6.000758708,-0.08526759784,-0.12683253839488814,0.10305300092924737
586,6.010768708,-0.1233610566,-0.13060449876100197,0.1017645285582822
587,6.020778708,-0.1539104104,-0.13416398798901322,0.10043936228209834
588,6.030757708,-0.2108657992,-0.1368640347183617,0.09908706796279983
589,6.040767708,-0.2285618126,-0.1380785221370943,0.09771098046573835
590,6.050746708,-0.2021394145,-0.13748416149250342,0.09633606045576842
591,6.060756708,-0.1985574102,-0.1351193666401207,0.0949716797974646
592,6.070735708,-0.1548412871,-0.13120043238657655,0.09364287716022096
593,6.080745708,-0.1393882565,-0.12617619718517578,0.0923547071292143
594,6.090755708,-0.1073408461,-0.12051932346761036,0.09111999604834718
595,6.100734708,-0.09806832234,-0.11473794181283241,0.08994617992323037
596,6.110744708,-0.1025239007,-0.10924816240972629,0.08882512947159643
597,6.120723708,-0.08421509902,-0.10439370538649748,0.08775916337222722
598,6.130733708,-0.04902888497,-0.10055891334004538,0.08673337551550085
599,6.140712708,-0.02323800445,-0.09812377601581078,0.08574204823695986
600,6.150722708,-0.04051769614,-0.09729666417581638,0.08476396893380073
601,6.160731708,-0.05812015414,-0.09798217690427062,0.08378669597361542
602,6.170711708,-0.05610871196,-0.0999114231383905,0.08279920690940257
603,6.180721708,-0.09759589473,-0.10272475012818558,0.08178501286220333
604,6.190700708,-0.1132781271,-0.10587211891756164,0.08074421878409963
605,6.200710708,-0.1600032091,-0.10881212325745666,0.07966972415201362
606,6.210689708,-0.1256812044,-0.11100987168708588,0.07857292230823779
607,6.220699708,-0.1776921876,-0.1121877235104527,0.07745581834427417
608,6.230708708,-0.1683775914,-0.11199665448567116,0.07633388762459256
609,6.240688708,-0.150162336,-0.11036063702444411,0.07522432473995702
610,6.250697708,-0.1370937999,-0.10740102354820205,0.07413453650962129
611,6.260677708,-0.1314804912,-0.10333818574435973,0.07308294785525135
612,6.270686708,-0.1096902482,-0.0984553628503335,0.0720730720413092
613,6.280666708,-0.1127191059,-0.09312868175259875,0.0711170676587406
614,6.290675708,-0.05882065058,-0.08774607649896386,0.07021187993107064
615,6.300685708,-0.07939465444,-0.0828273225866714,0.06935816006864709
616,6.310664708,-0.02032374303,-0.07872960062010496,0.06855207180030684
617,6.320674708,0.001959986687,-0.07591657902715807,0.06777806767117227
618,6.330653708,-0.03084756176,-0.0746222999348469,0.06702695393459138
619,6.340663708,-0.0294033269,-0.07474689859711538,0.06627936109593888
620,6.350673708,-0.05149525881,-0.07610114772619153,0.06552436662409071
621,6.360652708,-0.04359216213,-0.07835026903640122,0.0647537312801538
622,6.370662708,-0.1243726067,-0.08110852536510339,0.06395564001417424
623,6.380641708,-0.07480458101,-0.08378537040042498,0.06313290192125218
624,6.390651708,-0.1326838481,-0.08609009589596518,0.06228267521243872
625,6.400630708,-0.1328487396,-0.08757225844994161,0.06141618689542986
626,6.410640708,-0.1373417401,-0.08798029924426563,0.06053754634417033
627,6.420650708,-0.124592462,-0.08720979661218178,0.059660719914408786
628,6.430629708,-0.1325353106,-0.08532260578429185,0.058799869492651625
629,6.440639708,-0.08736557881,-0.08247408069171058,0.05796004707683921
630,6.450618708,-0.07753756961,-0.07902988080062669,0.05715422306097316
631,6.460628708,-0.08618910075,-0.0753072756454577,0.056381765592960556
632,6.470607708,-0.05461649339,-0.0715795262807988,0.05564887389474947
633,6.480617708,-0.04751679501,-0.06821083220197488,0.05494922315054323
634,6.490627708,-0.03639656941,-0.06549094622044412,0.054280045749539
635,6.500606708,-0.03665502548,-0.06364978847916349,0.05363569805375528
636,6.510616708,-0.01106877009,-0.06283093225048139,0.053002662046503446
637,6.520595708,-0.01520625075,-0.06313944283837271,0.052374132859997584
638,6.530605708,-0.0385915959,-0.06447483408542269,0.051735423403993966
639,6.540584708,-0.06771424731,-0.06654413874789501,0.05108170423904216
640,6.550594708,-0.06508064311,-0.06897367474073002,0.050403437582531574
641,6.560603708,-0.1025812125,-0.0714443325488956,0.04970071566505063
642,6.570583708,-0.08303397059,-0.07359494857659095,0.04897696965223448
643,6.580592708,-0.0707033805,-0.07524727121287225,0.0482320887632981
644,6.590572708,-0.1241059828,-0.07622446615913393,0.047476244793811816
645,6.600581708,-0.1150322553,-0.07622125099266078,0.04671333020232565
646,6.610561708,-0.1018561212,-0.0751577413432162,0.04595794903056965
647,6.620570708,-0.1238054176,-0.07308413677336498,0.04521607255153521
648,6.630580708,-0.07935018819,-0.07008625844121835,0.0444995047234862
649,6.640559708,-0.09319993973,-0.06648282289868013,0.04381809329214081
650,6.650569708,-0.06090574941,-0.06255193357228309,0.04317227433600362
651,6.660548708,-0.03375011047,-0.05871702337317879,0.042567202875324214
652,6.670558708,-0.01083487233,-0.05540693043332874,0.041996012486522676
653,6.680568708,-0.003563274946,-0.05296040336173638,0.04145363398087836
654,6.690547708,-0.02310585737,-0.051536449764618554,0.040932246932204396
655,6.700557708,-0.03653225223,-0.05109222415890971,0.040418590419217165
656,6.710536708,-0.03814257542,-0.05151697871503088,0.03990662180147762
657,6.720555833,-0.02516875505,-0.052705320676365235,0.039384513678782734
658,6.730534833,-0.02645982027,-0.05455077184604671,0.038849359405142135
659,6.740544833,-0.06289148211,-0.05683109546483208,0.03829189315925117
660,6.750554833,-0.064179039,-0.0591764428890603,0.03771127542978997
661,6.760533833,-0.09247954449,-0.06127229659667216,0.03711029644412588
662,6.770543833,-0.1047996461,-0.06278991351081,0.03648936508253797
663,6.780522833,-0.0787935698,-0.06353315788272397,0.03585907611781991
664,6.790532833,-0.07571089944,-0.06350065894767079,0.035223271864583766
665,6.800511833,-0.08582424363,-0.0626958952537608,0.03459361415739575
666,6.810521833,-0.06621153116,-0.06111763952192698,0.033973927415843416
667,6.820531833,-0.1346262749,-0.058839926002778535,0.033373539800392246
668,6.830510833,-0.009290056229,-0.05586396147569615,0.03280122475381842
669,6.840520833,-0.1326955608,-0.05264806324118005,0.03225812207011044
670,6.850499833,-0.01992495378,-0.04920714591842589,0.03174991550400861
671,6.860509833,-0.08083189091,-0.0460965244403992,0.03127292063386267
672,6.870488833,0.1223366336,-0.04367403259095259,0.030825010439554764
673,6.880498833,-0.01427656174,-0.04272471338658942,0.030392584715937154
674,6.890507833,0.1675624895,-0.04309471064222766,0.029963101408384932
675,6.900487833,-0.2224924028,-0.044757263814863384,0.029524720055844063
676,6.910496833,-0.01408711195,-0.04631435348391861,0.0290689521470723
677,6.920476833,-0.1657334805,-0.047689641660758425,0.028599872211300337
678,6.930485833,-0.07241191864,-0.04839894509831701,0.02811899687886458
679,6.940495833,-0.02084883213,-0.0486455868606062,0.027633288996410155
680,6.950474833,-0.08052666625,-0.048679665235599766,0.027147684651076115
681,6.960484833,0.08302814165,-0.04851505068970637,0.026661225097869987
682,6.970463833,-0.1435163816,-0.04845757673093315,0.026177380173354685
683,6.980473833,0.003735183086,-0.047885392796483704,0.025695183610869993
684,6.990452833,-0.1935311619,-0.04687198696542111,0.02522239166454795
685,7.000462833,-0.008377908859,-0.044988573906825896,0.024762629557382343
686,7.010472833,-0.1062123517,-0.0427445593517934,0.02432352522542298
687,7.020451833,0.005111654196,-0.040242122108100825,0.02390946317827882
688,7.030461833,-0.02074939292,-0.038005151416094465,0.023517835574290213
689,7.040440833,-0.005910329036,-0.036248355983013854,0.02314734769912238
690,7.050450833,-0.003178564701,-0.03515083527231329,0.022789994746889457
691,7.060429833,-0.02253633857,-0.03478538073622919,0.02244104799711485
692,7.070439833,0.01180788556,-0.035109887903961745,0.022091222177570684
693,7.080449833,-0.05400718611,-0.036104355572540665,0.02173479488897078
694,7.090428833,-0.01767496347,-0.03748473114339175,0.021367622140801654
695,7.100438833,-0.05362832308,-0.039151603033324586,0.020984057288247177
696,7.110417833,-0.04338867903,-0.04087387056140839,0.020584770187746276
697,7.120427833,-0.04359919706,-0.042522479136629425,0.020167371457507584
698,7.130406833,-0.06266227126,-0.043966089509849114,0.019735836744245963
699,7.140416833,-0.04667249361,-0.04505117578862369,0.019290305331427133
700,7.150426833,-0.04529487133,-0.04572784200421946,0.01883595634737394
701,7.160405833,-0.07216633558,-0.04591647621727573,0.01837869702160777
702,7.170415833,-0.08261414051,-0.04547473119795864,0.01792128402849455
703,7.180394833,-0.05492172718,-0.0443672815269617,0.017473017306003542
704,7.190404833,-0.07364569942,-0.04272837796111329,0.017037103530265753
705,7.200413833,-0.05890718937,-0.040666437232219785,0.01661975417763071
706,7.210393833,-0.0130615286,-0.038442190015131245,0.016225002127666407
707,7.220402833,-0.01670083562,-0.036426749081820975,0.015850320521955737
708,7.230382833,0.0006314810179,-0.0348452374085486,0.015494673309368772
709,7.240391833,0.01150264263,-0.033880380904035653,0.015150735952523439
710,7.250371833,-0.002255855799,-0.033590958338423876,0.014814053969703577
711,7.260380833,-0.03939269185,-0.03383773315098447,0.014476607083144827
712,7.270390833,-0.04911893209,-0.034344611037089065,0.01413535445048351
713,7.280369833,-0.0462713198,-0.03490799096430775,0.013789818592797556
714,7.290379833,-0.04553692779,-0.03541285893809139,0.013437862739036039
715,7.300358833,-0.04747001728,-0.03578405059812512,0.013082625758905104
716,7.310368833,-0.0394663485,-0.035975049713081686,0.012723471461847503
717,7.320347833,-0.03355481347,-0.035989328037566624,0.01236440519906066
718,7.330357833,-0.03196554026,-0.03583352686325959,0.012004931810282015
719,7.340367833,-0.0556374081,-0.035481518625630176,0.01164800000761011
720,7.350346833,-0.03402494788,-0.034855792696950945,0.01129705199276611
721,7.360356833,-0.06293241262,-0.03398751645255898,0.010952491230472802
722,7.370335833,-0.06861824512,-0.032835705671626456,0.010619076763684166
723,7.380345833,-0.03262512445,-0.03149510369775553,0.010297101062790429
724,7.390355833,0.003580834866,-0.03026659657630217,0.009987983752918761
725,7.400334833,0.002557608671,-0.029460576790215395,0.009689975021406536
726,7.410344833,-0.004491794519,-0.029203849254847366,0.009396359569050989
727,7.420323833,-0.03164863944,-0.02948466131601063,0.00910353324555768
728,7.430333833,-0.01511386475,-0.030196239181370387,0.008804830338568307
729,7.440312833,-0.02687495431,-0.0313133117674363,0.008497928434109223
730,7.450322833,-0.01694519442,-0.03274827682381686,0.00817730018320999
731,7.460332833,-0.02745618582,-0.03442754866750937,0.007841085176625923
732,7.470311833,-0.02466355562,-0.03620283365682911,0.007488674884018622
733,7.480321833,-0.06212432742,-0.037903571164479156,0.007117772327887996
734,7.490300833,-0.04592052341,-0.0392738362818828,0.006732695653434357
735,7.500310833,-0.04858449658,-0.040208090863407465,0.006334888608072168
736,7.510289833,-0.07073025942,-0.04059726890977956,0.005931710265483871
737,7.520299833,-0.04352550387,-0.04032584371509484,0.0055266900867963625
738,7.530308833,-0.08167509595,-0.03942016903041558,0.005127601166011449
739,7.540288833,-0.04928618073,-0.03783514960110352,0.0047420971260401824
740,7.550297833,-0.05402008653,-0.035746218754332516,0.004373859168105397
741,7.560277833,-0.01526008168,-0.03334043687470829,0.0040291167565164945
742,7.570286833,-0.007199091911,-0.03091355025657625,0.003707557677917976
743,7.580266833,-0.02629958829,-0.02864634582681255,0.003410353796461876
744,7.590275833,-0.0240121758,-0.026587194212634554,0.003133937545334459
745,7.600285833,-0.01631139278,-0.02480862487971823,0.0028767014707772255
746,7.610264833,-0.02242405375,-0.023395756961470213,0.0026361857075806274
747,7.620274833,-0.01012032431,-0.02240027047891371,0.0024069765902414992
748,7.630253833,-0.003774944153,-0.02190549205079454,0.002185912988099511
749,7.640263833,-0.002245312538,-0.021960404964338643,0.0019663641735387823
750,7.650273833,0.0187040917,-0.022558374034563154,0.0017435476846492722
751,7.660252833,-0.03351739129,-0.023638890827203336,0.0015130464316214789
752,7.670262833,-0.01724226952,-0.024914951286969116,0.0012700344518400601
753,7.680241833,-0.01731009722,-0.026222169388302727,0.0010148857882307809
754,7.690251833,-0.06363175789,-0.027344520882575673,0.0007467845034250502
755,7.700230833,-0.08707203945,-0.02794931583255709,0.00047089590513488413
756,7.710240833,-0.05215480646,-0.027859929604381665,0.00019157063172299738
757,7.720300583,-0.05350787044,-0.027191421953422574,-8.533078519381106e-05
758,7.730279583,-0.003939835634,-0.02610955254209199,-0.00035127599743916806
759,7.740289583,-0.03364135226,-0.02490235308705779,-0.0006065905851130704
760,7.750268583,-0.009181279745,-0.023672770242862445,-0.0008489561629677172
761,7.760278583,-0.009972992744,-0.022607700441609313,-0.0010805899187434848
762,7.770257583,0.001141358223,-0.02182809490912338,-0.0013023023196459746
763,7.780267583,-0.01659324685,-0.021418854354846223,-0.0015187533007121297
764,7.790277583,-0.02193522653,-0.021351575711650816,-0.0017328193031949538
765,7.800256583,-0.008869038429,-0.021607782757482284,-0.001947165022276702
766,7.810266583,-0.01611373862,-0.022209047361378718,-0.0021664682570215884
767,7.820245583,-0.01762232026,-0.023116576752143524,-0.0023926204585360167
768,7.830255583,-0.01084307671,-0.02428537104696952,-0.0026298672072705633
769,7.840264583,-0.00380768856,-0.025677495424776046,-0.002879906372528418
770,7.850244583,-0.0116663464,-0.027214822870320447,-0.003143839040820964
771,7.860253583,-0.02376657447,-0.028717721417916495,-0.00342375345871145
772,7.870233583,-0.0563016518,-0.029926053519721336,-0.0037163858956502527
773,7.880242583,-0.08074537039,-0.030518425234371024,-0.004018880289575113
774,7.890222583,-0.07240137538,-0.03027018716492363,-0.004322215465447582
775,7.900231583,-0.07112551292,-0.02917455987699762,-0.004619706702018882
776,7.910241583,-0.03258066734,-0.027371866596247147,-0.00490272156651748
777,7.920220583,-0.01302995363,-0.025189996914212795,-0.005164978984502907
778,7.930230583,0.003466211166,-0.02294402559932246,-0.005405889767183158
779,7.940209583,-0.0009156556986,-0.02088054922263084,-0.005624552483257283
780,7.950219583,-0.007856318951,-0.01911554328309549,-0.0058247329262484495
781,7.960198583,-0.01075187841,-0.017690651595562264,-0.00600837743559552
782,7.970208583,-0.01942677101,-0.01662303229157327,-0.006180117423450623
783,7.980218583,-0.006300941315,-0.015919334172743303,-0.006342991967604532
784,7.990197583,0.006140745878,-0.0156439471665701,-0.006500476959847029
785,8.000207583,-7.950386032e-05,-0.015838615291168687,-0.006658047184948016
786,8.010186583,-0.0006139576435,-0.016447073925445487,-0.006819136631294305
787,8.020196583,-0.01733697614,-0.0173622685178269,-0.006988352390222903
788,8.030175583,-0.009911012258,-0.018410849286550963,-0.007166842361507838
789,8.040185583,-0.03674509088,-0.019446313690456858,-0.007356317462207751
790,8.050195583,-0.0265393424,-0.020254053311990955,-0.007555017799055025
791,8.060174583,-0.05042406717,-0.020709949749899037,-0.007759407692332315
792,8.070184583,-0.05558714032,-0.020663127798600738,-0.007966479945462544
793,8.080163583,-0.0341114684,-0.02008516253564529,-0.008169793540085254
